nconst,character,screentime,image
nm1189034,Police Officer,1163,https://m.media-amazon.com/images/M/MV5BZjdkYjdjNjgtNzlhOS00NGQwLWFjM2YtOGQzYTZlYTM2OTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm0304093,Daboo,1148,https://m.media-amazon.com/images/M/MV5BNjE5Mzc5NmEtOTQwOS00NTk4LWE5OGMtMjc4YjE4YWExOTg2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg
nm0788903,Minister,1127,https://m.media-amazon.com/images/M/MV5BZjdkODZkNjAtNzdiNi00YTFhLWEwYTktYmEyYTc3NzNmOTg2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg
nm0438092,Naini P. Pandey,1109,https://m.media-amazon.com/images/M/MV5BNTc4MTE1NDU5MF5BMl5BanBnXkFtZTcwNDI2MTcxOA@@._V1_.jpg
nm9253542,Bali's Goon,984,https://m.media-amazon.com/images/M/MV5BZjE1ZTVmMWQtM2ZjNi00NGExLWE4OWYtOTQwNDM0ZDQ5YzgxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
nm1028168,Chinti Walia,982,https://m.media-amazon.com/images/M/MV5BYzlmOGJiYjMtNmI4MS00MTQ2LTg2NDYtMzExZGZjZDA0ZDM0XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm9083559,Ujjwal Rathore,922,
nm0542498,Hariya,842,https://m.media-amazon.com/images/M/MV5BMzY3NjAwOTAzN15BMl5BanBnXkFtZTgwNjUzMjgzOTE@._V1_.jpg
nm0768296,SP Satyendra,812,https://m.media-amazon.com/images/M/MV5BMTgwNzc3MTI3M15BMl5BanBnXkFtZTcwNTU0NTcyMQ@@._V1_.jpg
nm4071932,Bajrangi,625,https://m.media-amazon.com/images/M/MV5BZmVmNjBmOGEtMzE5MS00MjJhLWJjZDQtOTBiNTYzYjJiYzkxXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_.jpg
nm0443699,Sulochana,624,https://m.media-amazon.com/images/M/MV5BMWI4NmJkYjEtZWNlOC00MWQ3LThjZDItODgwZjNkZGJkYWM5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg
nm1330618,Principal,559,https://m.media-amazon.com/images/M/MV5BZjQ0Mzk1NTAtZTAwNy00NDJlLTllYTQtODIzODZhZTFlNWMxXkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_.jpg
nm9628021,Dancer in the song 'Munna Badnaam',536,https://m.media-amazon.com/images/M/MV5BMjM2ODIyMjItMTUwNy00OWZkLWIyNWMtZjQwNWNjMzQ3NjQxXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_.jpg
nm8176161,Escaped Girl,491,https://m.media-amazon.com/images/M/MV5BNmRhMDIyYmQtMmZhMy00OGQ5LWE0NWMtNGEyMTJlODBkNWE4XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm5732876,Chotu,455,https://m.media-amazon.com/images/M/MV5BMzUyNWQ1ODAtZTIwZS00MDBhLTk0MzgtODkyMzQxYjU1ZDhjXkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_.jpg
nm3464009,Wedding Old Uncle,433,https://images-na.ssl-images-amazon.com/images/I/81Mn0wgxZCL.png
nm1516058,Surya,377,https://m.media-amazon.com/images/M/MV5BODIzMTkwOGMtYjA2Yy00YjkyLWFhOGUtZjAwMTE3OTM5MjA0L2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm1263952,Police Officer,371,https://images-na.ssl-images-amazon.com/images/I/71j1reft0HL.png
nm0222150,Special Appearance in the song 'Munna Badnaam',355,https://m.media-amazon.com/images/M/MV5BMTY4MzAyODE3NV5BMl5BanBnXkFtZTcwMjM3Mjc4OQ@@._V1_.jpg
nm9039432,Raju,333,
nm2289345,Babloo,329,
nm1835719,Goon,197,
nm0451326,Police Officer Aardish Sabarwal,90,https://m.media-amazon.com/images/M/MV5BYmJjYjc5YWItYjRmZi00ZGFlLTg3YTMtOTZjZDc3YWRkZDg1XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm10817163,Reporter,39,https://images-na.ssl-images-amazon.com/images/I/815eihmYfUL.png
