nconst,character,screentime,image
nm11360382,Fahad,5360,https://m.media-amazon.com/images/M/MV5BYTBjZWQ3MTctYjEzMS00YTFkLWJhZTQtZTMyMTk2ZDI3N2I1XkEyXkFqcGdeQXVyMTEzODE2Mjcy._V1_.jpg
nm10431578,Samaira,5317,https://images-na.ssl-images-amazon.com/images/I/71R5BAE6BWL.png
nm11426530,Pravin,5295,https://images-na.ssl-images-amazon.com/images/I/61+rxFL9wIL.png
nm7961735,Chandni,5280,https://m.media-amazon.com/images/M/MV5BNzc3MjBlYmMtY2VlYy00NmQwLWJhMjQtZTM4YjNhZWQxNmRhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
nm3810471,Inder,4668,https://m.media-amazon.com/images/M/MV5BNjViZDI3ZGUtYWUwNy00Zjk3LTgxMWYtNGY3MGYwYmQ4NTU5XkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg
nm6598222,Mia,4531,https://m.media-amazon.com/images/M/MV5BMjAwOTEzOTIyN15BMl5BanBnXkFtZTgwNzQxMjMzOTE@._V1_.jpg
nm11248826,Mark,4322,https://m.media-amazon.com/images/M/MV5BYmY0ZTViMmEtMDczZi00YTY3LWIxN2QtNDkyYjM1YzA1MWJmXkEyXkFqcGdeQXVyMTEyMDAyNDcx._V1_.jpg
nm6269780,Amrinder,3444,https://m.media-amazon.com/images/M/MV5BNDMwOGY1MjktM2RkYy00YTViLWFhODMtYzMyOGNlNmM0ODMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg
nm10575008,Gurinder,2503,https://images-na.ssl-images-amazon.com/images/I/713jwXXLIJL.png
nm3244142,Inayat's Father,1692,https://m.media-amazon.com/images/M/MV5BMWFmZWNiZjMtYjcwYi00NGUwLWE1YTItOGYwYjYxYmYwZTAxXkEyXkFqcGdeQXVyMjAzMDYwMTA@._V1_.jpg
nm8411756,Immigrant Boss,1277,https://m.media-amazon.com/images/M/MV5BNzY1NmY1MDYtYzFmOC00YjcyLWFjNzUtMmU3ZTFlOWNjZmM0XkEyXkFqcGdeQXVyMDkwNTkwNg@@._V1_.jpg
nm1302330,UK Cop,1259,https://m.media-amazon.com/images/M/MV5BY2NmNDY2OTAtMzJlMy00OWMzLTgwMWItYWFlYjY0NmY0MTBlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm0656644,Chabbra,1106,https://m.media-amazon.com/images/M/MV5BMDM4MTY3YzAtYmJlMC00YjdjLTg4YzgtZTJiMzI5NzJjODg2XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm0906226,Amrinder's Mother,1048,https://m.media-amazon.com/images/M/MV5BNDZhNzNiY2UtYzRkOS00N2IzLWFmNDctZTNkNTVkODZkZjEwXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_.jpg
nm6310844,Inayat's Mother,970,https://images-na.ssl-images-amazon.com/images/I/71qo8eXVGWL.png
nm0221983,Iqbal Khan,966,https://m.media-amazon.com/images/M/MV5BZjEwYmJiNDYtOGQ2MC00OTQ4LWEwOGItYzgwMDgzODRhYmY5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
nm5687905,Rajwinder,689,https://m.media-amazon.com/images/M/MV5BMTUyNjY0ODktZDg4Yy00ZTdiLWE1NjQtMTdlY2ZjYmZiZmJkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
nm9316536,Police Officer,345,https://m.media-amazon.com/images/M/MV5BY2E2ZjA2NzMtODhmZS00N2Y4LWE5NzMtMDYwYmI1MTM3ZDU1XkEyXkFqcGdeQXVyNzg4NTI0NzE@._V1_.jpg
nm6040987,Pammi,33,https://m.media-amazon.com/images/M/MV5BZGIxMzA0OTgtMTg4Ni00MTRkLTlhYzItNzc1ZTkzYTQ3OTVkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg
