nconst,character,screentime,image
nm9437790,Election Officer 1,136,https://ia.media-imdb.com/images/I/814M99fOfRL.png
nm9437791,Election Officer 2,136,
nm9437792,Collector,136,https://ia.media-imdb.com/images/I/81lPzipBwsL.png
nm9437793,Collector's Associate,136,https://ia.media-imdb.com/images/I/81EaiI51sUL.png
nm9437819,Boys who bring chicken,118,https://ia.media-imdb.com/images/I/81DQ3yRlWrL.png
nm9437820,Boys who bring chicken,118,https://ia.media-imdb.com/images/I/81DQ3yRlWrL.png
nm9437776,Maoist Leader,103,https://ia.media-imdb.com/images/I/813ApTof9nL.png
nm9437810,Scared Villager,95,https://ia.media-imdb.com/images/I/81H-GPmcRFL.png
nm9437803,Policeman who orders chicken,53,https://ia.media-imdb.com/images/I/81j4FyW38hL.png
nm9437779,Newton's Neighbor,28,https://ia.media-imdb.com/images/I/61WMaitB3+L.png
